textbox1,textbox77
Resultado do script - volume de filas por dia,"Este relatório exibe dados relacionados à chamada que usuários inseriram em scripts durante ou após chamada, relacionado ao dia e volume da fila. Inclui apenas itens que usuários podem selecionar (texto livre omitido).

Parâmetros dos relatórios: 
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-07,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,14,14,Qualidade do atendimento?,,14,5,11,"78,57%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,43,43,Qualidade do atendimento?,,43,1,9,"20,93%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,43,43,Qualidade do atendimento?,,43,4,2,"4,65%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,43,43,Qualidade do atendimento?,,43,5,32,"74,42%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,12,12,Qualidade do atendimento?,,12,1,2,"16,67%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,12,12,Qualidade do atendimento?,,12,4,1,"8,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,12,12,Qualidade do atendimento?,,12,5,9,"75,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,7,7,Qualidade do atendimento?,,7,1,2,"28,57%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,7,7,Qualidade do atendimento?,,7,5,5,"71,43%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,1,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,31,31,Qualidade do atendimento?,,31,1,6,"19,35%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,31,31,Qualidade do atendimento?,,31,4,1,"3,23%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-08,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,31,31,Qualidade do atendimento?,,31,5,24,"77,42%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,1,3,"7,89%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,2,2,"5,26%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,4,1,"2,63%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,5,32,"84,21%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,3,3,Qualidade do atendimento?,,3,4,1,"33,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,3,3,Qualidade do atendimento?,,3,5,2,"66,67%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,1,1,Qualidade do atendimento?,,1,5,1,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,2,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,2,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,22,22,Qualidade do atendimento?,,22,1,2,"9,09%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,22,22,Qualidade do atendimento?,,22,3,1,"4,55%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-09,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,22,22,Qualidade do atendimento?,,22,5,19,"86,36%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,1,6,"15,79%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,2,1,"2,63%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,3,1,"2,63%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,5,30,"78,95%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,7,7,Qualidade do atendimento?,,7,1,2,"28,57%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,7,7,Qualidade do atendimento?,,7,5,5,"71,43%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,2,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,1,1,Qualidade do atendimento?,,1,1,1,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,1,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,4,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,29,29,Qualidade do atendimento?,,29,1,5,"17,24%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,29,29,Qualidade do atendimento?,,29,3,1,"3,45%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,29,29,Qualidade do atendimento?,,29,4,1,"3,45%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-10,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,29,29,Qualidade do atendimento?,,29,5,22,"75,86%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,1,5,"13,16%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,38,38,Qualidade do atendimento?,,38,5,33,"86,84%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,9,9,Qualidade do atendimento?,,9,1,3,"33,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,9,9,Qualidade do atendimento?,,9,4,1,"11,11%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,9,9,Qualidade do atendimento?,,9,5,5,"55,56%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,1,1,"20,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,5,4,"80,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,5,5,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,RECLAMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,1,1,Qualidade do atendimento?,,1,5,1,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,1,3,"10,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,2,1,"3,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,4,1,"3,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-11,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,5,25,"83,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,33,33,Qualidade do atendimento?,,33,1,6,"18,18%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,33,33,Qualidade do atendimento?,,33,3,1,"3,03%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,33,33,Qualidade do atendimento?,,33,4,1,"3,03%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,33,33,Qualidade do atendimento?,,33,5,25,"75,76%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,8,8,Qualidade do atendimento?,,8,1,1,"12,50%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,8,8,Qualidade do atendimento?,,8,5,7,"87,50%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,1,1,"20,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,5,4,"80,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,5,5,Qualidade do atendimento?,,5,5,5,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,1,5,"16,67%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,2,1,"3,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,4,1,"3,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-12,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,30,30,Qualidade do atendimento?,,30,5,23,"76,67%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,1,3,"11,11%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,3,2,"7,41%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,5,22,"81,48%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,6,6,Qualidade do atendimento?,,6,1,1,"16,67%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,6,6,Qualidade do atendimento?,,6,5,5,"83,33%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,1,1,Qualidade do atendimento?,,1,5,1,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,1,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,INFORMAÇÃO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,1,"50,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,17,17,Qualidade do atendimento?,,17,1,3,"17,65%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,17,17,Qualidade do atendimento?,,17,2,1,"5,88%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,17,17,Qualidade do atendimento?,,17,3,1,"5,88%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-13,TROCA - VAB,,,"0,00%",Pesquisa de Satisfação VAB,17,17,Qualidade do atendimento?,,17,5,12,"70,59%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-14,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,1,3,"11,11%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-14,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,4,1,"3,70%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-14,ATENDENTE - VAB,,,"0,00%",Pesquisa de Satisfação VAB,27,27,Qualidade do atendimento?,,27,5,23,"85,19%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-14,CANCELAMENTO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,4,4,Qualidade do atendimento?,,4,5,4,"100,00%","0,00%"
Dia,Fila,Scripts/perguntas salvos,Scripts gravados/chamadas atendidas,Nome do script,Pergunta do script,Respostas de script,Número de respostas,Respostas/perguntas,Respostas script/scripts gravados,2026-06-14,ELOGIO - VAB,,,"0,00%",Pesquisa de Satisfação VAB,2,2,Qualidade do atendimento?,,2,5,2,"100,00%","0,00%"
